gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
DDX39B	-0.25950314564519	-0.20397803050485	-0.162944849332951	-0.381065836326762	-0.103987936610672	-0.152061104510017
DDX5	-0.234387421196504	-0.31010368383884	-0.273987377827451	-0.227911087528756	-0.350404385078867	-0.291190234143773
DEGS1	-0.0898926848623008	-0.0081654234561251	-0.0161219551674977	-0.105811659931264	0.00270449736118233	0.000533501388702794
DEGS2	-0.200774404046346	-0.164709441245694	-0.148753734084042	-0.261507912811213	-0.0740347970052597	-0.168625106726842
DENND5A	-0.200629789075001	-0.150510322082223	-0.117046739504971	-0.246269098348204	-0.181576047912414	-0.111127627300944
DENND5B	0.0243357717776649	0.043895836558975	-0.060340295849091	0.127460635888249	0.0596518877664996	0.00426687722940922
DGAT1	-0.0639885197003114	-0.211187225922873	-0.0790257681306808	-0.0944324174976715	-0.172628135297279	-0.0363359847742975
DGAT2L6	-0.084796123050648	-0.0699745082305092	0.0335611308496577	-0.0416551118098189	-0.0288640086307442	0.0179073687478831
DGKI	-0.250517388066486	-0.093711379380881	-0.009859007696612	-0.191925827226381	-0.111545723813234	-0.0231182144224566
DGKZ	-0.346441264693919	-0.282890950453663	-0.263079327427917	-0.338479146383843	-0.314148676696988	-0.288060064116861
DHX29	-0.48742872949881	-0.133341995619141	-0.367439380210645	-0.395029850395116	-0.195293793286436	-0.494503365241557
DHX9	-0.705879840478534	-0.655612285639883	-0.772706171817577	-1.00322079701696	-0.842363490472754	-0.862994983770981
DLL1	-0.146050777251705	-0.0120924400158031	-0.0454848311317222	-0.0982257338447212	-0.0210617293629564	-0.0159356458942563
DLL4	-0.120948512304652	-0.137045342235586	-0.0732369276553811	-0.11151694694318	-0.121588856984044	-0.0580931521308109
DMD	-0.104231554787259	-0.0262100452783844	-0.0361565112189819	-0.16769967472455	-0.00879880189579621	0.039902413229886
DMP1	-0.0513804108234923	0.00195458292090208	-0.192648606087519	-0.0717885634043336	-0.0906648128554717	-0.132473611325058
DMXL1	-0.123075627348438	-0.214598203569307	-0.15883324754302	-0.126392534495808	-0.19118019479613	-0.195215869869817
DMXL2	-0.168583812029202	-0.274658881486432	-0.167635430731826	-0.209855688785366	-0.239814260862611	-0.20925435710268
DNAJC15	-0.0655014775644441	-0.108706726445082	-0.0782317881657266	-0.0543978479490986	-0.174214977169377	-0.143611895552622
DNAJC19	-0.0739973271736021	0.0287884776816528	-0.0942224799034248	-0.0237662056557578	0.0929108575693608	-0.10688135738454
DPCR1	-0.0569550702575176	-0.165155659745177	-0.0997205999389339	-0.072556909602896	-0.202726689066486	-0.0910673850052633
DRD3	-0.0984013126043898	-0.0288673648797559	-0.133655233970881	-0.112860986579561	-0.0868951021199461	-0.141688621653525
DST	-0.121420499793733	-0.116668660935356	-0.144760271998914	-0.106476921641326	-0.0950684057410088	-0.186278139108117
DUOX1	-0.0711452902721918	-0.0690128932495657	-0.109578639727293	-0.0871907839412205	-0.0556405908020594	-0.0838378580816459
DUOX2	-0.0997829061869606	-0.114961082795033	-0.151397579395194	-0.0753392456036096	-0.204885668493036	-0.170871961976293
DUSP10	-0.179933899188488	-0.140309847300349	-0.136517874693099	-0.155528498058629	-0.235862243517163	-0.105362484093151
DYNC1LI1	-0.118250235860815	-0.0934447596410791	0.0840187174277044	0.0184389653873723	-0.0781974479908337	0.0208304523477347
DYNC1LI2	-0.17036375423412	-0.120290977583443	-0.110065220820717	-0.141818177430021	-0.0655242647275984	-0.0496407913145832
DYNLRB1	-0.54601010257236	-0.646134844316831	-0.476554811972982	-0.584217604513282	-0.770088029967847	-0.456881795899649
DYNLRB2	-0.0278562764064598	-0.0786922657997273	-0.0539398359869852	0.0160655585288612	-0.0714145218388577	-0.049080279273747
DYNLT1	0.0434117584756503	0.008060364857353	0.0096020040721783	0.114192141798342	-0.00323927875699607	0.0227269963082657
DYNLT3	-0.019088000036332	-0.162365255068098	-0.0204600649303782	0.0508576977101837	-0.188938690779651	-0.0957339557034144
DZIP1L	-0.10403559570511	-0.0272605958011842	-0.0762111664648709	-0.138282733030018	-0.0669188688746316	-0.111856110320682
DZIP3	-0.041999719879234	-0.00462717146339046	-0.16926827647901	-0.111548223010679	0.0180133353902394	-0.0714453771840592
E2F3	-0.75397772984479	-0.705593220772795	-0.632903254756563	-0.858525249513086	-0.73550419720846	-0.763031630313316
E2F4	-0.166004114756844	-0.219913568423477	-0.233694983858538	-0.153154880609621	-0.220301194737808	-0.178599032809895
EAF1	-0.202709421304155	-0.231040032534611	-0.293233673420366	-0.338694173707771	-0.242241803570353	-0.302609104403382
EAF2	-0.134759500106011	-0.109739283528904	-0.17805210957836	-0.124248685522646	-0.127790740187994	-0.168527635443312
EEFSEC	-0.260765625527104	-0.152227835476374	-0.219754284663338	-0.327530001232689	-0.227978862588648	-0.230783245746504
EFNB1	-0.112819678759722	-0.163062841178593	-0.0302086487941796	-0.109698610716758	-0.111946706080642	-0.0120439904029834
EFR3A	-0.127534007532739	-0.10396045753025	-0.112204654645491	-0.0362780200355935	-0.180881533167983	-0.0986859944964329
EFR3B	-0.122964899784345	-0.219883743454434	-0.208586443102368	-0.182423994806044	-0.196640667389477	-0.171627501861928
EGFR	-0.0202631553493215	-0.0302549685305413	-0.0778589718973073	0.0236713115576613	-0.0116644144868244	-0.0326038178840039
EIF3B	-0.882621013784302	-0.716201681055137	-1.10717518538343	-1.26766854630031	-0.92914372801266	-1.19224395864858
EIF3J	-0.538155852745039	-0.492347071689282	-0.512639932216119	-0.471114981880364	-0.57776787671207	-0.721273357267996
EIF3L	-0.411947096493696	-0.495427680770357	-0.380707725296942	-0.476703831811476	-0.537773427919109	-0.465970345942083
EIF4A3	-0.844864094951639	-0.598232872078504	-1.01201207078702	-0.892177922760503	-0.57707182275643	-0.750289322608723
ELL	-0.404410281374705	-0.666011179372059	-0.590763842988509	-0.500815669345031	-0.778821698602961	-0.807608454421155
ELL2	-0.196697193739769	-0.175475722303491	-0.139055755678011	-0.12360330215392	-0.203030163605698	-0.108089745257453
ENOX1	-0.175621445563383	-0.141668632867935	-0.0367195981912342	-0.211537485577502	-0.102404813480476	-0.114303616114457
ENOX2	-0.00120270138752949	-0.060688446481034	-0.0809355508714891	0.0384834626336782	-0.106542533184094	-0.0434919162980871
EP300	-0.306330784915197	-0.329733731795932	-0.402423487388684	-0.406989076081998	-0.493133960555809	-0.50441445735726
EPC1	-0.135267148759643	-0.0971835151705469	-0.0883287441180131	-0.175697786181348	-0.164685990051022	-0.228632717387224
EPC2	-0.51059910115602	-0.322451033777765	-0.383377468640636	-0.548220966395718	-0.474320457001626	-0.459484305414028
EPHA2	-0.145401988484598	-0.154091387747445	-0.143386882265902	-0.171866271104654	-0.122510351340847	-0.134604735405219
EPHA3	-0.108632777855102	-0.00698514397292729	-0.0691738027750764	-0.0539509416596727	-0.0277843064540746	-0.0365456170362134
EPS15	-0.130184412129868	-0.161175363186006	-0.147389842362696	-0.127955589822597	-0.205659644582569	-0.0618040234685818
EPS15L1	-0.182596168986042	-0.233178429994062	-0.139970993027895	-0.235086510760536	-0.220052402776198	-0.13195259514935
ERBB3	-0.213263706118346	-0.198411074315903	-0.230096200978131	-0.204784085731512	-0.210954019110382	-0.214559038852915
ERC1	-0.0479678799367144	-0.103258145578023	-0.0511808243477135	-0.146418790965544	-0.129640909055635	-0.093227588419231
ERC2	-0.136525070766142	-0.134264799579755	-0.0511448906197194	0.0149816943429831	-0.217688257145545	-0.0654895725536261
ERH	-0.268288708850651	-0.251373995306572	-0.394463548403978	-0.412633153705843	-0.246328450898919	-0.341010859847802
ERN1	-0.15265931462046	-0.0538279037478971	-0.201671491058426	-0.0632688661425661	-0.121367282078687	-0.131317332642939
ERN2	-0.0677828600092971	-0.0376833657508495	-0.0130380530984413	-0.0835720243586195	-0.027727081438569	0.00334837855257601
ERO1A	-0.111375133910338	-0.0084628926004792	-0.0907859682300391	-0.120103287029785	0.0044578753342341	-0.0386438197933945
ERO1B	-0.198857519775323	-0.0838699027602823	-0.158143183013112	-0.168641884175392	-0.0761667525348577	-0.128596681741164
ESRP1	-0.190090485748121	-0.131858451831754	-0.135596762598941	-0.199380151235061	-0.125293430584043	-0.18955507452903
ESRP2	-0.223503741445939	-0.230477822903042	-0.111737599565748	-0.218405956330947	-0.229778766110934	-0.0662524101311974
EXOC6	-0.0170970356717225	-0.0554867253489953	-0.143955967093337	-0.0919215576761773	-0.107931849018436	-0.0369383143163233
EXOC6B	-0.1745145950706	0.00354759088294113	-0.00834151619381899	-0.0712941519389201	-0.0637638310558482	-0.0621085068016376
EZH1	-0.209497268862904	-0.276772071188232	-0.217864504061371	-0.223986527490992	-0.236419206567236	-0.23592176279787
EZH2	0.0672228449603759	0.0464525674737663	0.0248188356368104	0.135247975633554	-0.0483906534564196	0.0254888004870404
