gene	OMM1.D28A	OMM1.D28B	OMM1.D28C	OMM1.D35A	OMM1.D35B	OMM1.D35C
FNIP2	-0.0342215138476379	-0.0900647436737102	-0.0429104330143683	-0.00876469843377304	-0.120052778043075	-0.0624379017092173
FOSL1	0	-0.0864612868399938	-0.0859253729771892	-0.01243249101797	-0.0933193835531813	-0.100790290693633
FOXA1	-0.203575088196063	-0.279873851997708	-0.240743796226807	-0.208721722534957	-0.317098941656498	-0.217042881008458
FOXB1	-0.22132597253265	-0.161977418198933	-0.0879260113893206	-0.183459653674096	-0.155867129988794	-0.104991853250029
FOXE3	-0.14862126458326	-0.134945185102655	-0.0841721659864797	-0.166844023508915	-0.126683731031951	-0.0335187243020277
FOXK1	-0.338526824515793	-0.222438398554901	-0.267880508688487	-0.323991315516996	-0.34181738593482	-0.23830154709552
FOXK2	-0.306786375987736	-0.256595578731779	-0.279679607174842	-0.24332386547069	-0.199083209020209	-0.314257586399205
FRS2	-0.07819878876603	-0.0812763262592603	-0.114177873610146	-0.121831764298335	-0.0935337169646273	-0.135814122928564
FRS3	-0.146164756291192	-0.107116939529966	-0.129635478639656	-0.188004635200193	-0.17685560091089	-0.133734519891808
FRY	-0.0706753526905706	-0.131279815339619	-0.0558098725597872	-0.0706014028822713	-0.182049760247387	-0.0596595907149587
FRYL	-0.00890307222140276	-0.000532174419134562	-0.0187659839819684	-0.00813324571654515	0	0
FSD1	-0.201661763815592	-0.0721416518805423	-0.139027159532116	-0.2412959128282	-0.0796988749679598	-0.181878376463209
FSD1L	-0.0940732035358226	-0.0351490973966692	-0.164071105107654	-0.138974344907235	-0.0640177667699254	-0.177988144923462
FUT5	0	-0.276274880070188	-0.195546372002414	-0.00527290213356164	-0.292171762364338	-0.184934512832495
FXR1	-0.252304802443826	-0.294458763450984	-0.169565104840766	-0.254949166421559	-0.340134532891365	-0.273599703530363
