gene	Mel285.D28A	Mel285.D28B	Mel285.D28C	Mel285.D49A	Mel285.D49B	Mel285.D49C
IDH3G	-0.596657812098062	-0.521964530453521	-0.189350608253663	-5.56735975521081	-5.45752254101305	-5.08717527460693
IFIH1	-0.987216494844751	-1.90132760638942	-2.02737467152321	-5.23540263829684	-5.97969314240247	-6.28347246666731
IKBKB	-0.393069001587965	-1.35191014445973	0.0824996407822843	-4.46011458773015	-5.11287072713894	-4.62242491671
IKBKE	-1.13820383632556	-0.95193031520758	0.368940536139301	-5.33628173277992	-5.49400412116277	-3.72548521193817
IL10RA	-1.82295231123695	-1.09803596664822	-0.792210350021628	-5.35391374098924	-6.07174942341808	-5.44302581998911
IL6R	-1.32265897671649	-1.66611708760775	-0.0353632225473949	-5.07681359164926	-6.11045292780861	-5.35098680670368
IL6ST	-1.26326984800228	-1.09722811940997	-1.06697378326637	-6.46346503724562	-6.22931387092939	-5.48470039745774
ILF3	-3.3866582927978	-3.88570459581692	-3.93319521789887	-7.19217938274945	-6.97560457041247	-6.46248267505291
IMPDH1	0.302732485797698	0.350674878515025	-0.948654108679225	-3.12348849903235	-4.45409684940085	-5.89005092644591
IMPDH2	-1.77463581428538	-1.78041831878824	-1.23331824793612	-6.82553769939305	-5.88312721268398	-5.93604455506126
INCENP	-2.89104885709897	-2.39914407375684	-1.37966406270778	-5.6214304048862	-6.35863770891739	-6.68492901453844
INTS2	-3.09541217409177	-2.92794570051285	-3.42820503795406	-6.2300727937274	-5.90862300353556	-6.77433588511734
INTS6	-4.774390276712	-5.36876287485433	-5.33185612386004	-6.80424494114475	-6.60144138788305	-7.0682234325787
INTS6L	-0.789175044450719	-1.63520535052423	-0.304522001154324	-5.21859539334553	-5.71129318654174	-4.90482421319258
IPO5	-0.855000011430143	-2.21913975893226	-2.03583273103908	-4.83099230874178	-5.9657078347385	-6.30225725674142
IPO7	-2.55759284363849	-1.51034695665912	-3.13802260279003	-5.71833862646642	-4.9198635805195	-5.59001945220267
IPO8	-1.31518438962497	-2.89336725510322	-0.492016473447999	-5.51676066171914	-6.1038413971654	-4.65402079343223
IQCA1	-0.645790773670751	-0.901751835651604	-1.65563283307183	-4.11683133394751	-5.67782406184048	-5.56866433284657
IQCA1L	0.331595627782407	-2.11394551083312	-0.372150585004576	-3.55552458791813	-6.38955738971109	-5.04177916412802
IRF4	-1.33688712506151	-1.37357186347465	-0.231408776852263	-5.49105451755139	-5.32571423705925	-5.34539325161734
IRF6	-0.567949989674727	-0.826117758883915	0.0863953183324313	-4.72016434873354	-5.51409983239631	-4.30625015428612
IRF8	-0.732012331947622	-1.49572228620346	-0.274046719657494	-4.25528509508222	-5.63658321195542	-5.21517132314969
ISCA2	-3.46186495633565	-2.77240564152851	-3.42894659575049	-6.43604760428935	-6.69937575486594	-6.34241752086901
ISL1	-1.25707956721977	-0.938379833861912	-1.32387180727925	-5.33359318866987	-5.23315870521713	-5.49498328090356
ITGB1BP2	0.495679104215743	-1.97339266065689	-0.793623736405431	-3.44373389405247	-5.45364975015975	-5.11256392830619
ITSN1	-0.517753160949151	-0.338659476501776	-1.90305745640876	-4.54661100224289	-5.42949929670618	-6.08621427866481
ITSN2	-0.405731688625044	-0.316624357886358	-0.0933698370039658	-4.332546002245	-4.39378044231871	-3.9837827483635
JAG1	-1.33840857756078	-0.975252489982659	-1.49375588605141	-4.98558238429715	-5.09859712651839	-5.59560176507991
JAG2	-0.762947505820227	-1.00455225898219	-0.0805406715498256	-4.98912652527647	-5.48403929813734	-2.71054347559327
JUP	-0.595663650130891	-0.533905599669875	-0.291412511014344	-5.1111387270407	-5.10883755524408	-5.55041697202495
KAT6A	-1.34743608035022	-2.0928418945749	-2.0936133684617	-5.63396531729534	-6.16089865041163	-6.09592703150162
KAT6B	-0.903246082062589	-1.28773535288724	-0.540696985157246	-4.82782720177383	-5.54319512956118	-4.80665503590838
KCNG4	0.44048954511423	-0.615944162506102	-0.850665888887678	-3.06239846953669	-4.83676345151015	-5.03973114514714
KCNMB3	0.605502948662809	-1.32391490197986	-0.810297842328305	-2.7154166873737	-5.46934906856212	-5.90641345176082
KCNT1	-2.37531103187977	-1.08378419312929	-0.477446347411085	-6.68582840201108	-4.71935227909549	-5.98617930950964
KCNT2	-0.947685032051351	-0.422191973662449	-2.00378967383575	-5.35394409430009	-4.87018203074767	-5.676108866914
