gene_pair_id	qc_group	cancer_type	sorted_gene_pair	targetA	targetB	mean_norm_gi	median_norm_gi	variance_norm_gi	nexp	n_replicates	n_guide_pairs	n_sig_guide_pairs	mean_grna_count_all	median_norm_gi_all	variance_norm_gi_all	svar	gi_t_score	plow	phigh	fdr
CHSY3|CHSY1	Mel270 D35	Uveal melanoma	CHSY1|CHSY3	CHSY3	CHSY1	0.238419541896591	0.337337216249755	0.815164990658636	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0198386452328823	1.69019548460922	0.954504719021232	0.0454952809787681	0.954504719021232
FRS3|FRS2	Mel270 D35	Uveal melanoma	FRS2|FRS3	FRS3	FRS2	0.341182036124458	0.328172356971377	0.611941901700865	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0176994548228005	1.72053456760741	0.957332342112121	0.0426676578878792	0.957332342112121
ATP8B3|MYBL2	Mel270 D35	Uveal melanoma	ATP8B3|MYBL2	ATP8B3	MYBL2	0.247148680409948	0.342219763183327	0.794027685146093	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0196161472801187	1.73461503332829	0.958595492542129	0.0414045074578713	0.958595492542129
CDK5R2|CDK5R1	Mel270 D35	Uveal melanoma	CDK5R1|CDK5R2	CDK5R2	CDK5R1	0.180592899221998	0.314639199718838	0.3902077220231	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0153654108261925	1.73741734988912	0.95884323450054	0.04115676549946	0.95884323450054
ZNF418|ZNF185	Mel270 D35	Uveal melanoma	ZNF185|ZNF418	ZNF418	ZNF185	0.39486319855937	0.341378436319795	0.754955545759011	96	3	32	1	92.8015564202335	0.0992736458444661	1.03349835299747	0.01920486160236	1.74701965833689	0.959683035904451	0.0403169640955492	0.959683035904451
CLTA|KIT	Mel270 D35	Uveal melanoma	CLTA|KIT	CLTA	KIT	0.283928459330688	0.33289610063961	0.616595207059211	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0177484369844673	1.75361610975786	0.960251845632179	0.039748154367821	0.960251845632179
SP110|ASCL1	Mel270 D35	Uveal melanoma	ASCL1|SP110	SP110	ASCL1	0.374329173048807	0.32115844249553	0.450895652634898	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0160042311484219	1.75392144484551	0.96027801576611	0.0397219842338895	0.96027801576611
SNX2|SNX6	Mel270 D35	Uveal melanoma	SNX2|SNX6	SNX2	SNX6	0.385175763753288	0.32988452859632	0.528425448028777	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0168203342578312	1.77812581545369	0.962308403294778	0.0376915967052224	0.962308403294778
DYNLT1|DYNLT3	Mel270 D35	Uveal melanoma	DYNLT1|DYNLT3	DYNLT1	DYNLT3	0.347349181455567	0.367497666304388	0.778131466414466	69	3	23	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0227010709208989	1.78022335868215	0.962480292962762	0.0375197070372377	0.962480292962762
KIT|PDLIM5	Mel270 D35	Uveal melanoma	KIT|PDLIM5	KIT	PDLIM5	0.336964038024668	0.32512532363969	0.422797844400541	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.015708464745955	1.80200690306336	0.964227840253897	0.0357721597461027	0.964227840253897
NBEAL1|NBEAL2	Mel270 D35	Uveal melanoma	NBEAL1|NBEAL2	NBEAL1	NBEAL2	0.260255038676547	0.362199368811048	0.910351732645754	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0208406109380099	1.82128476078389	0.965718209136927	0.0342817908630733	0.965718209136927
GRHL3|GRHL2	Mel270 D35	Uveal melanoma	GRHL2|GRHL3	GRHL3	GRHL2	0.264671503459657	0.361570284830624	0.869472288832114	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0204103010031295	1.83598031672924	0.966819716099321	0.0331802839006794	0.966819716099321
NSG1|CALY	Mel270 D35	Uveal melanoma	CALY|NSG1	NSG1	CALY	0.328780129947477	0.324190219132899	0.351948524807405	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0149626824344483	1.83872477958941	0.96702216159127	0.0329778384087304	0.96702216159127
LATS1|LATS2	Mel270 D35	Uveal melanoma	LATS1|LATS2	LATS1	LATS2	0.304231470363029	0.359609828956819	0.77951798710818	90	3	30	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0200165901893174	1.84009177609856	0.967122617762894	0.0328773822371062	0.967122617762894
NHLRC1|ADAM19	Mel270 D35	Uveal melanoma	ADAM19|NHLRC1	NHLRC1	ADAM19	0.427680765113932	0.348885783938982	0.64293282269798	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0180256750438228	1.8591735472819	0.968498728477249	0.0315012715227508	0.968498728477249
IDH3B|IDH3G	Mel270 D35	Uveal melanoma	IDH3B|IDH3G	IDH3B	IDH3G	0.307788807254464	0.357803084054232	0.764275178702924	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0193029630017696	1.86079278441313	0.968613277566424	0.0313867224335755	0.968613277566424
MAP4K4|FOXA1	Mel270 D35	Uveal melanoma	FOXA1|MAP4K4	MAP4K4	FOXA1	0.429867745740965	0.361521449699173	0.74432015839198	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0190929101563912	1.89791079277187	0.971146082810057	0.0288539171899428	0.971146082810057
HMGCL|HMGCLL1	Mel270 D35	Uveal melanoma	HMGCL|HMGCLL1	HMGCL	HMGCLL1	0.235589909703192	0.36598267860375	0.773589336269414	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0194010067656274	1.91480957645917	0.972241603625979	0.0277583963740211	0.972241603625979
NBEA|LRBA	Mel270 D35	Uveal melanoma	LRBA|NBEA	NBEA	LRBA	0.417069641117362	0.378275206786907	0.697477931196713	72	3	24	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.0210815939544427	1.92156425294416	0.972669694886036	0.0273303051139641	0.972669694886036
KIT|SNTA1	Mel270 D35	Uveal melanoma	KIT|SNTA1	KIT	SNTA1	0.3631321774415	0.337360882004095	0.387777363871101	96	3	32	0	92.8015564202335	0.0992736458444661	1.03349835299747	0.015339828108803	1.92232080805732	0.972717298342299	0.0272827016577009	0.972717298342299
