gene	MP38.D28A	MP38.D28B	MP38.D28C	MP38.D65A	MP38.D65B	MP38.D65C
COX4I2	-0.249364728715878	-0.237018813562988	-0.327854081703942	-0.325033140705137	-0.32840977390982	-0.449156888967524
COX6B1	-0.359947763498877	-0.346285228335307	-0.398749689133942	-1.49686694780159	-1.45332793299033	-1.39798326635236
COX6B2	-0.0843772375517351	-0.110569354600469	-0.0739572679669309	-0.189967311727702	-0.14194180224688	-0.11487334098706
CPS1	-0.0678713681995816	-0.0710231645069275	-0.0664246744257497	-0.0747506864162491	-0.0604831093221644	-0.116104505518625
CPSF3	-0.748936458751472	-0.737133345377847	-0.700494750576785	-1.92376678083448	-1.73987766846466	-1.6376770245994
CREBBP	-0.312918853604536	-0.439280985182798	-0.259400275677654	-0.863612751998381	-1.07833856267338	-0.576800711382042
CRK	-0.12953208566773	-0.102779321156372	-0.116097413597511	-0.171587907331035	-0.13631751939179	-0.273176424888415
CRKL	-0.396077692374523	-0.375701231735684	-0.393181954583236	-1.14022467299986	-0.952844969219885	-0.818078551983711
CRNN	-0.213709793836536	-0.107481213376461	-0.161107669075688	-0.22291963137103	-0.118302855171115	-0.143093760230918
CRX	-0.049700163476586	-0.10227069221484	-0.0960802544310177	-0.0994330066399672	-0.26089866953033	-0.205322632825237
CRY1	-0.138429873325772	-0.13585557273597	-0.137121446243797	-0.223775705919827	-0.132034693144442	-0.183884119294345
CRY2	-0.11844513636078	-0.141608797274939	-0.135961343378646	-0.208726138211404	-0.204442767789889	-0.341508913762821
CRYBB2	-0.143587080659583	-0.12194672905265	-0.146313643524952	-0.163288405665861	-0.169050478796065	-0.085077922250959
CSTF2	-0.0531885300082203	-0.105985506475252	-0.074700045715405	-0.271003548693476	-0.232412559582904	-0.159462238979991
CSTF2T	-0.190143983257488	-0.200912613970813	-0.138682089059109	-0.244778747579322	-0.343436778525933	-0.189837699525654
CTCFL	-0.23541482778089	-0.154269795310912	-0.158462063982515	-0.497186167960058	-0.0960874080527003	-0.317848521268798
CTNNB1	-0.10756955675341	-0.0809110036794861	-0.136243113317637	-0.211240611946106	-0.0234148862451546	-0.253975152033754
CTPS1	-0.204567262664957	-0.21126265151544	-0.14558727132875	-0.379329878501956	-0.382001488661912	-0.314139153831107
CTPS2	-0.0440793502457382	-0.103567935516034	-0.156021988257846	-0.0740208768213219	-0.0883681081584164	-0.166712161300823
CTR9	-0.772631172377659	-0.695414479326975	-0.728978377872908	-1.51620824136919	-1.05787893557701	-1.54625977290319
CTSZ	-0.169497223489283	-0.215251384678664	-0.188081942089724	-0.199301425808605	-0.382160494620843	-0.222726208657134
CWF19L1	-0.142086576820034	-0.14736348009831	-0.1650922920894	-0.185079157223748	-0.286050745753654	-0.329318407007981
CYFIP1	-0.114882492200448	-0.197431294455723	-0.204235444680035	-0.250805810917164	-0.358265055461832	-0.30336460102429
CYFIP2	-0.106232588146245	-0.121668409017345	-0.110708120339012	-0.0951769152695036	-0.196696161693179	-0.140959481962494
CYP26C1	-0.110646957115834	-0.179663992572511	-0.136867757243535	-0.0981739672882872	-0.277996751209009	-0.131748039676326
CYP2A6	-0.0156489297935979	-0.0524145721579148	-0.0760829930256258	-0.0989228957903431	-0.0427827006237772	-0.151518648163455
CYP2C8	-0.119351748153377	-0.158176348721121	-0.144919818826361	-0.244071352833791	-0.180532270852107	-0.10466807583168
CYP7A1	-0.296969968012572	-0.34881639998647	-0.289189536404275	-0.497187358141713	-0.510965563104634	-0.440266229977269
DBT	-0.112957310223437	-0.139567654605685	-0.0853998413687693	-0.112281607169746	-0.198067954469117	-0.137482091674396
DCAF4L2	-0.233951785035231	-0.207316326798287	-0.23515142927615	-0.447631746315562	-0.414158624356111	-0.235522790433218
DCAF8L1	-0.195453146748813	-0.0924989498745089	-0.0578965739237837	-0.195019991955673	-0.131633760096253	-0.0212604267262001
DDI1	-0.116130615251391	-0.0986913691983579	-0.114484692980372	-0.134123058357531	-0.18412419011977	-0.218506002297334
DDI2	-0.419506127192322	-0.456499803486992	-0.378148897914307	-1.03502737696513	-1.13123236222556	-1.05857764510984
