gene	MP41.D28A	MP41.D28B	MP41.D28C	MP41.D32A	MP41.D32B	MP41.D32C
SF1	-0.44453189091016	-0.408229034256419	-0.357392731954842	-0.49063147123101	-0.379976823951354	-0.357977743959274
SF3A1	-1.10654961060709	-1.36468968559861	-1.01581774676564	-1.23526223231645	-1.36505647616538	-1.25848633063184
SF3B1	-0.807335882328289	-0.830467223032364	-0.633560860051875	-0.865880308335472	-0.613762029359577	-0.629555077536672
SF3B2	-0.542572653061403	-0.464641860334995	-0.36097504980293	-0.533723764822548	-0.451886147477172	-0.360806870482308
SF3B3	-1.32275432860363	-1.20214364180203	-1.13872229007564	-1.2929395785565	-1.40582246557877	-1.10604262324094
SF3B5	-1.00165091609287	-1.04338671130561	-0.757107940226965	-1.01748539184803	-1.16066332404577	-0.761727613216861
SFPQ	-0.513142850719703	-0.520032874536482	-0.921516460047708	-0.678210722437113	-0.703609770183228	-0.758695973056787
SHCBP1L	-0.115705194540516	-0.060704835193366	-0.300759202565785	-0.172286884769798	-0.0330692037494582	-0.274924781480746
SHMT1	-0.257522375610733	-0.280076123188861	-0.32286602629018	-0.210237582030519	-0.152174962157221	-0.317055020243656
SHMT2	-0.242731971057143	-0.228261556649689	-0.175239582749485	-0.319576187066567	-0.240382270658605	-0.228265246148984
SIK2	-0.085779181125373	-0.105146190887317	-0.0718441618372756	-0.102488062259058	-0.0335762639528553	-0.0605108677769691
SIN3A	-0.655027402522795	-0.908725387133902	-0.789083355820905	-0.651085766599381	-0.945128482056666	-0.978820428127711
SIN3B	-0.239991986281005	-0.236595739238651	-0.278262670656793	-0.218494260349638	-0.28614766000563	-0.351533094543411
SIRPA	-0.234028041957602	-0.170163445876438	-0.192744029712799	-0.178764626044035	-0.160137303934016	-0.248614937441911
SIX6	-0.157381412518583	-0.137609042735754	-0.130379590803499	-0.172979018115309	-0.133744989479722	-0.189873625091175
SKA1	-0.164023015258394	-0.286223323328124	-0.277852564668532	-0.240615160415401	-0.275313459462368	-0.249307275561281
SLC10A2	-0.191638442214288	-0.374051002588807	-0.254064707127771	-0.379254220382202	-0.344635751128603	-0.274430380395277
SLC11A1	-0.340437122374168	-0.370695442387478	-0.241660865187034	-0.295430276490566	-0.305783609808456	-0.20173521029307
SLC11A2	-0.394478770802753	-0.357561033907072	-0.275646938362247	-0.478150180771965	-0.330920859910831	-0.327001065808593
SLC17A2	-0.324207520733626	-0.333259563425259	-0.153289458547382	-0.266083924335903	-0.273597404830125	-0.122676848825512
SLC22A13	-0.289949977411223	-0.227384395160921	-0.109064727897439	-0.403158855913496	-0.132423067625381	-0.113874063570713
SLC22A8	-0.191488926030976	-0.231066566430344	-0.269604337400158	-0.240555639475973	-0.303681427772865	-0.257894510708341
SLC25A15	-0.268621371029872	-0.266299773074508	-0.282267816608226	-0.209748732616421	-0.233076534326462	-0.292081842091527
SLC25A2	-0.214617835857644	-0.0466033963359325	-0.115553065891391	-0.194489795375857	-0.0299009778013054	-0.106729333140829
SLC25A24	-0.208675888833012	-0.31824132019751	-0.192800653472353	-0.143930333104112	-0.337496964372398	-0.181530804034143
SLC25A25	-0.175484688199638	-0.306758249567528	-0.213055643720414	-0.166025673789022	-0.350967861626294	-0.294706020887556
SLC25A28	-0.741194195670774	-0.500628815484985	-0.439712479716565	-0.817187669496753	-0.494111314492172	-0.618686110589093
SLC25A37	-0.227510253098615	-0.330289250460076	-0.249925903598522	-0.234895001185169	-0.335805991295653	-0.296504150287944
SLC32A1	-0.430993696734366	-0.186831664124264	-0.217172585623287	-0.453762897447009	-0.172465564574417	-0.237292086078722
SLC35F3	-0.294743931411965	-0.309597988438918	-0.388773972912562	-0.227454284101355	-0.264954174914907	-0.519421510951879
SLC35F4	-0.114916711876715	-0.129995463161751	-0.128170041941448	-0.10577360624742	-0.120194247580669	-0.0956294435136315
SLC9A3R1	-0.228817809097701	-0.389469501354676	-0.275654404633619	-0.356029115031379	-0.333510355976868	-0.319555412260027
SLC9A3R2	-0.395706847906275	-0.261116829033511	-0.380883170462408	-0.407051289233096	-0.260888950835456	-0.453162217630129
SLCO2B1	-0.197441709906631	-0.205227352788482	-0.147043449601031	-0.126304929909273	-0.181302876769594	-0.142382257369587
SLITRK1	-0.211921513985448	-0.231751980535376	-0.213780835836132	-0.168111863662911	-0.18304375976481	-0.188759487052004
SMAP1	-0.353379000558501	-0.372898008207488	-0.298253369878235	-0.370715735231329	-0.289190652414929	-0.334564076674385
SMAP2	-0.0614016969497429	-0.250073611216482	-0.0214278848989014	-0.0375821772914308	-0.165211095479168	0
