gene	OMM25.D28A	OMM25.D28B	OMM25.D28C	OMM25.D42A	OMM25.D42B	OMM25.D42C
NDE1	-0.256448016978094	-0.183291670225611	-0.232217803320025	-0.257620744903666	-0.182543658228117	-0.246134334719402
NDEL1	-0.123165536715224	-0.0699823423859174	-0.0691742937742995	-0.105252469207613	-0.104190591458141	-0.0792639951387717
NDUFB4	-0.716296895706688	-0.675533980307977	-0.606626824300298	-1.09302763320936	-0.931080760047259	-0.999727168002965
NDUFC1	-0.487001331120672	-0.542444061075785	-0.481683124118619	-0.872031369042665	-0.768646583631707	-0.784910533157982
NET1	-0.0121599222003443	-0.052276462894298	-0.0537665822508364	0.100710610812826	-0.0448603684312574	-0.0698039944174673
NETO1	0.0459264143830334	0.0766057636025912	0.00945607956371073	0.0972650169168232	0.116379701639789	0.0293248484142613
NETO2	-0.16171115231578	-0.128790782175748	-0.117862429099204	-0.134184868774215	-0.131579054304803	-0.19889491182674
NHLRC1	-0.0857418002738111	-0.0696665790897441	-0.0455208552698522	-0.107355947466817	-0.162198462160157	-0.0642710312757924
NKAP	-0.579902176617422	-0.570131650253873	-0.590056373600574	-0.605033319246711	-0.583518983885121	-0.688491164264829
NKAPL	0.0369501072810874	0.0356535201097277	-0.0596428815175054	0.111284140905014	0.025034671957491	-0.0501399661136339
NLRP8	-0.0812782273087205	0.000779629428244411	-0.0135631009363298	-0.0234671380728169	0.0928684863556902	-0.112577510644646
NMT1	-0.866035044907262	-0.601744961832885	-0.61430197375795	-0.890040361516433	-0.692270462714947	-0.768693855156406
NMT2	-0.0852450779766935	-0.109538791285676	-0.121718338295689	-0.0565004495829955	-0.0561694699977355	-0.180837899582202
NOX3	0.113349943244212	-0.044830320291614	-0.00516579929876549	0.0844092588414336	0.0079061606762584	-0.0891658505957911
NR2E1	-0.189798411643252	-0.051719867687993	0.00320668781914554	-0.145382478872204	-0.015714694929441	-0.00161144440467253
NR5A1	-0.124701419186203	-0.141565180055227	-0.0530236073070372	-0.147355880311204	-0.124693785229874	-0.109054424803711
NR5A2	-0.056440720543373	-0.0156405134401287	0.045262798830002	-0.0664579123003244	-0.04629241244015	0.020000103845324
NRBP1	-0.347288641090209	-0.322138596968481	-0.335915627886145	-0.4388329113229	-0.47890726264727	-0.530098897588071
NRBP2	-0.167689227330265	-0.184369762497701	-0.199899959791727	-0.253278730883625	-0.226511467302851	-0.239396939723234
NSDHL	-0.0366483731180477	-0.0408168182820723	-0.0813303453997736	0.0373819238997245	-0.011966582223921	-0.134155378324821
NSG1	-0.165198864260588	-0.11931939662909	-0.108139848850801	-0.155799794839846	-0.118304575630161	-0.117501807644403
NSG2	-0.157548188343149	-0.169442527677068	-0.161122139394695	-0.0830513089780557	-0.147997881901824	-0.135759622073373
NUMB	-0.0029513850405399	0.00958138872444279	0.0111785948312063	0.0588971869772299	0.0905450455110703	0.0127027341655951
NUMBL	-0.14315243863862	-0.325028020530673	-0.296191354922963	-0.198520210784931	-0.265863666533473	-0.380763770510807
NUTF2	-0.951108019152834	-1.30936186757868	-1.20046688136163	-1.01127625928337	-1.42902158825025	-1.28782529997432
NXT1	0.195569471718124	0.0470812993883137	0.155408210767035	0.411379965061902	0.223435871928596	0.320021323266236
NXT2	-0.278225350294517	-0.256937466974522	-0.11528169983406	-0.217001788869031	-0.304679928701712	-0.269722275550195
OGDHL	-0.0478949942149499	-0.0436907512597421	0.00177503987224362	-0.0114307550232235	-0.0682930896006822	-0.0153763086919004
OSBPL6	-0.186026498443889	-0.0459916213074075	-0.0831781278133479	-0.25877839489976	0.0529248698180052	-0.0648780856842692
OSMR	-0.0544196815960601	-0.125402031006393	-0.0110609299625232	-0.0754445102786363	-0.13739831967433	-0.0536534918097461
PACS1	-0.181605851191281	-0.172609688315876	-0.186796165185953	-0.228502014157158	-0.292711672858594	-0.348251665243341
PACS2	-0.126339489721877	-0.111327811551688	-0.0284487898785907	-0.188742637307884	-0.099727083122427	-0.105447715205625
PAF1	-0.547648318572696	-0.661752138164252	-0.565001156452419	-0.610296109674898	-0.698173181982793	-0.512102459733748
PAPSS1	-0.0459727361967305	-0.0924238513085222	-0.117771112080462	0.106754660692281	-0.00713191529724068	-0.192927607362693
PAPSS2	0.000285274217676924	-0.00200767856193269	0.00707532067568087	-0.00545157726995312	0.037740848436052	0.0880778973026914
PAX4	-0.0268760033968157	-0.041943823581611	-0.04687995468178	-0.00213892857334366	0.0417152654718319	-0.0549477117780434
PCBD1	-0.100225306569913	-0.0727492959891593	-0.169468124999025	-0.0129161410295174	0.0353984289507458	-0.214615224302496
PCBD2	-0.00177897912416023	-0.059165356672729	-0.0141811509363651	0.0456058759174826	-0.0459404360005968	-0.0506499832707783
PCDH1	0.0130876430578894	0.106712118826626	0.0465871245506316	-0.0507923231359048	0.10430135147772	0.0634373409906711
PCGF1	-0.233175019840271	-0.210827401837305	-0.197228321618591	-0.182649293261986	-0.154292898069676	-0.0664997889842787
PDCD4	-0.0838309696770869	-0.0635572264331436	-0.0557724803416859	-0.0881269861040083	-0.108776563392687	-0.0593584950019417
PDCD6IP	-0.21086635027132	-0.177898010001869	-0.144922231668263	-0.302547137043814	-0.259896134800337	-0.209377483220144
PDGFC	-0.0282499338397831	-0.0514163574673623	-0.0730182897445682	0.0735762237018384	0.0456953147496024	-0.0892896055011343
PDGFD	0.0809228963332455	0.0160738427328588	-0.00568675317382891	0.177035802371718	0.0485898599120756	-0.0915675676164577
PDLIM5	-0.0341173146724586	0.00063339783665102	0.0104321276532272	0.0548733331470964	-0.00351194959337868	0.0561841871529118
PDS5A	-0.325684224354431	-0.371983099611813	-0.253944970561824	-0.65176990531462	-0.757531203605852	-0.682829679701367
PDS5B	-0.159778654590982	-0.179010535999529	-0.165435583942789	-0.198395402720481	-0.235100798399222	-0.144194204807187
PDX1	0.077819706626601	0.0126839447268923	-0.0488511603947938	0.0794977304018469	-0.0417105303296445	-0.0865712908341046
PEF1	-0.0838099497535946	-0.269934823777189	-0.198050324304331	-0.119368254173124	-0.345915926332262	-0.211229713098265
PFAS	-0.188742695349932	-0.167034952187428	-0.141334202250248	-0.277749779622719	-0.271545872640429	-0.200117487068313
PFN1	-0.265898253829641	-0.218835551467066	-0.195128622257652	-0.340097290749386	-0.368882863964168	-0.251286418739394
