gene	OMM23.D28A	OMM23.D28B	OMM23.D28C	OMM23.D35A	OMM23.D35B	OMM23.D35C
EPC1	-0.140499043013246	-0.118281530004385	-0.140092465893382	-0.201968518540296	-0.1610198523715	-0.210584715940674
EPC2	-0.582118891792854	-0.451264561479971	-0.536662565231114	-0.790216043079117	-0.485088567828931	-0.627502336902755
EPHA2	-0.149799499428157	-0.127879060615675	-0.167331602576264	-0.165178928921183	-0.0992283247526979	-0.210918516608785
EPHA3	-0.0882055773456691	-0.0632315348391148	-0.078126498730787	-0.07821008752189	-0.0842655998409343	-0.0250198531792477
EPS15	-0.0923915510521543	-0.148349899386878	-0.157448402463882	-0.112276885317271	-0.193404942590014	-0.15573164216952
EPS15L1	-0.162183825122609	-0.181528157408941	-0.194610101638503	-0.160658433977132	-0.166489779350559	-0.197000350301967
ERBB3	-0.182632825666346	-0.183655569677727	-0.192721479842262	-0.159624550045188	-0.205392990809818	-0.172063721508697
ERC1	-0.0407147752979348	-0.0713018371091231	-0.033841405726552	-0.0861529965604087	-0.111563364826517	-0.0472745922817827
ERC2	-0.132185041417808	-0.0748826884879848	-0.0722332021349936	-0.0386776960259174	-0.141449244962794	-0.0998091953056044
ERH	-1.20401919074852	-1.03759466945619	-1.02988509792826	-1.22752513571219	-1.03263086470618	-1.1586243471085
ERN1	-0.126713385373887	-0.0689640208646196	-0.163691814785807	-0.0768733614017436	-0.0827775892537859	-0.132779503413148
ERN2	-0.124338431499415	-0.0700350416041247	-0.0725120771940059	-0.132348711147885	-0.0875915013165247	-0.0813186390507868
ERO1A	-0.116103609404203	-0.0882136106245443	-0.0839791132514978	-0.114068082131157	-0.124982471531411	-0.0362338565018003
ERO1B	-0.128722927758258	-0.0714027894640174	-0.105002336453044	-0.115663065518066	-0.0816105746527127	-0.0642983408705822
ESRP1	-0.169142185333036	-0.150761444859938	-0.10624749841819	-0.111008371405274	-0.162646236358227	-0.137605117500018
ESRP2	-0.254197672252047	-0.178443679412092	-0.162717453433389	-0.235529184370102	-0.151424954023387	-0.120955579800526
EXOC6	-0.078504321484457	-0.0924118017983402	-0.155596395497307	-0.10058677588723	-0.0907810868878154	-0.129825786267235
EXOC6B	-0.153699950524383	-0.124100858177412	-0.115402885570863	-0.122993480495889	-0.128225795871514	-0.173383616114371
EZH1	-0.206366889454971	-0.206690312519866	-0.217207267466126	-0.189731554127213	-0.1903276559683	-0.198927854386622
EZH2	-0.0342405773674781	-0.0350024732589941	-0.0403998956132587	-0.0547755596204096	-0.065097406162553	-0.0160432381112843
FAM126A	-0.0964320850282153	-0.0795099285783051	-0.115449731342906	-0.133910934434121	-0.112036926005489	-0.152461822792332
FAM126B	-0.108636858426035	-0.122079785738832	-0.144013742060002	-0.0588328149043476	-0.0932887520961133	-0.144444763098471
FAM50A	-0.536460635312514	-0.615840315234907	-0.643508547214469	-0.618773531450645	-0.70635912962761	-0.715318920551543
FAM50B	-0.144760720922812	-0.0995789191155145	-0.0731539852339852	-0.13312187495662	-0.121449802107248	-0.116931870133532
FAM71A	-0.130119482099726	-0.102277324353054	-0.0903787422071661	-0.0819717891296733	-0.106049800079652	-0.0796866866950393
FAM71B	-0.145409607027528	-0.0614512653306378	-0.126306208848401	-0.14163559886373	-0.106295676195154	-0.133838623780425
FANCF	-0.226796368444395	-0.19490445943126	-0.269064621339462	-0.273829423701402	-0.24138316023848	-0.313893421208446
FANCM	-0.41179983028217	-0.321716294037914	-0.379538267457749	-0.409946764743604	-0.451328399600102	-0.382717930204405
FARS2	-0.880118848034567	-0.92370090269124	-0.951413203309512	-1.01462312621566	-1.09837871839682	-1.16496288498782
FBLN1	-0.193632344828559	-0.182094571516324	-0.177325635260796	-0.194624393330241	-0.20408568039819	-0.213911796515558
FCRL3	-0.0675361893904851	-0.0609547826468064	-0.0973464977430982	-0.0666657278392854	-0.095713200957869	-0.114233634687309
FDPS	-0.499569378066866	-0.681311147321621	-0.612489637805213	-0.49006617039897	-0.753981084160512	-0.770641393764777
FEZ1	-0.0584463199028512	-0.0505622937659172	-0.118677427569118	-0.0717613019537929	-0.0338544831605544	-0.0910827705567472
FEZ2	-0.214200848874222	-0.179532350969662	-0.224954588013263	-0.121541614810022	-0.244313152578226	-0.227643963025526
FKBP10	-0.20508702047231	-0.0894758705179998	-0.11159299081657	-0.105205508973485	-0.0940512286550156	-0.109371007594975
FKBP4	-0.175602075102033	-0.103698255818497	-0.116247282961019	-0.195451547037307	-0.126061025069086	-0.205369830297684
FKBP5	-0.15114305692809	-0.152220839160168	-0.261055565803891	-0.160673363310579	-0.147558977964933	-0.255413306257557
FKBP9	-0.138250849953675	-0.197705998194677	-0.154848298504512	-0.15994107318934	-0.166312889373761	-0.169671930199486
FLNB	-0.05996545507051	-0.10623624421161	-0.0797313052141522	-0.0631234551847174	-0.112530656376009	-0.10153906765709
FLNC	-0.103250105035721	-0.175252752394377	-0.110864869521254	-0.118633133672159	-0.120899083990218	-0.0966891178497708
FLOT1	-0.114090027289892	-0.140955278943412	-0.109609609376306	-0.0879755669999448	-0.150311173045634	-0.10651418363898
FLOT2	-0.213479932457793	-0.151220650836626	-0.117163991078231	-0.204366045084788	-0.150378390235414	-0.154839422874359
FLT1	-0.12159706706577	-0.119656449893915	-0.109236424517781	-0.120053070732287	-0.141612696834598	-0.137475504570758
FMR1	-0.0903484226388526	-0.0717915353416846	-0.0856393609168402	-0.0794611998183969	-0.0715132557514285	-0.0579748711565015
FNIP1	-0.142981271793395	-0.070296015280501	-0.142646553967879	-0.113997258808324	-0.0707568609013959	-0.167535454824576
FNIP2	-0.151833452037807	-0.185679558423733	-0.11116612088424	-0.0999664348463109	-0.150263713443029	-0.086380168129417
FOSL1	-0.293742237789297	-0.373075263149151	-0.307931135647751	-0.293766151896937	-0.364863743641525	-0.326831690803333
FOXA1	-0.0862706434657227	-0.137660990329339	-0.0962843841562149	-0.0759187566503858	-0.142262317876312	-0.0861518011401191
FOXB1	-0.105885680451911	-0.168591020186959	-0.104847474746181	-0.111877373583706	-0.169319905034584	-0.103033614808143
FOXE3	-0.121215458322633	-0.0974533536415578	-0.182167493765528	-0.157529433430008	-0.107359711874348	-0.157154678555068
FOXK1	-0.342831080067011	-0.32250464060197	-0.347255291481094	-0.331808255082367	-0.387621690499116	-0.37208014638154
